unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,y,index,SeasonalNaive
T000482,1990-07-31,6323.8364,6334.1597,6234.087,6544.939,6333.169,6304.539,6318.16,6596.535,6349.979,6537.373,6121.8,4820,6482.4
T000482,1990-10-31,6162.0596,6168.969,6129.47,6509.2075,6239.78,6133.8843,6138.766,6329.298,6239.4497,6449.3687,5852.8,4822,6651.4
T000482,1991-01-31,5774.3477,5793.071,5835.841,6260.3047,5951.007,5786.322,5851.857,6090.9097,5835.0635,6309.249,5654.2,4824,6670.6
T000483,1990-07-31,7174.3047,7177.6436,7058.28,7364.042,7181.4297,7237.6084,7141.3477,7444.519,7197.9536,7323.641,6954.8,4830,7264.0
T000483,1990-10-31,7032.8794,7025.811,6965.8823,7364.068,7082.607,7025.477,6975.206,7168.374,7116.5986,7286.3564,6675.2,4832,7465.2
T000483,1991-01-31,6621.55,6637.0723,6681.823,7102.4565,6803.009,6618.1143,6677.257,6926.8047,6672.6206,7143.813,6450.6,4834,7531.8
T000484,1990-07-31,4631.0327,4629.0176,4577.7983,4840.3994,4649.3335,4594.402,4571.989,4851.5566,4729.804,4863.2783,4295.2,4840,4865.6
T000484,1990-10-31,4308.328,4325.677,4336.0186,4741.594,4465.7383,4288.161,4315.346,4514.54,4405.1377,4745.153,3958.4,4842,5090.4
T000484,1991-01-31,3820.962,3831.6963,3897.6548,4415.6914,3930.4792,3849.8367,3947.1475,4217.872,3908.9978,4556.451,3804.0,4844,4979.2
T000485,1990-07-31,5102.9316,5099.6274,5041.644,5028.2085,5142.365,5070.5435,5045.4136,5117.946,5068.593,4991.947,5032.8,4850,4804.8
T000485,1990-10-31,5085.9624,5091.3574,5003.9854,5118.9478,5095.796,5073.1455,5044.293,5104.698,5061.8975,4985.367,4904.4,4852,4910.0
T000485,1991-01-31,4993.3613,4978.517,4925.58,5060.7656,5027.698,5029.1,4918.4365,5032.6997,5052.396,5007.8975,4802.4,4854,5092.8
T000486,1990-07-31,4606.63,4625.254,4570.424,4860.2617,4612.333,4632.2114,4665.595,4919.7217,4662.9517,4918.4033,4581.6,4860,4857.6
T000486,1990-10-31,4610.489,4608.9287,4560.215,4868.381,4636.67,4608.8394,4591.0757,4717.7036,4645.4907,4810.4355,4487.6,4862,4930.0
T000486,1991-01-31,4484.029,4488.5864,4512.452,4729.2427,4581.026,4444.8105,4489.2314,4603.226,4490.7725,4746.5254,4294.8,4864,4991.6
T000487,1990-07-31,7174.3047,7177.6436,7058.28,7364.042,7181.4297,7237.6084,7141.3477,7444.519,7197.9536,7323.641,6954.8,4870,7264.0
T000487,1990-10-31,7032.8794,7025.811,6965.8823,7364.068,7082.607,7025.477,6975.206,7168.374,7116.5986,7286.3564,6675.2,4872,7465.2
T000487,1991-01-31,6621.55,6637.0723,6681.823,7102.4565,6803.009,6618.1143,6677.257,6926.8047,6672.6206,7143.813,6450.6,4874,7531.8
T000488,1990-07-31,7766.257,7738.02,7617.752,7621.1104,7814.224,7731.2104,7575.9473,7862.794,7685.4854,7586.841,7692.0,4880,7362.0
T000488,1990-10-31,7937.1655,7934.5195,7684.872,7947.307,7828.008,7862.2783,7722.695,7742.9424,7907.3057,7609.7266,7632.0,4882,7646.0
T000488,1991-01-31,7991.138,7880.9966,7771.683,7806.612,7920.613,7892.5386,7653.376,7738.237,7931.3438,7736.9683,7556.0,4884,8018.0
T000489,1990-07-31,5551.145,5567.7427,5492.0796,5815.1284,5568.9126,5552.189,5584.904,5820.7534,5586.715,5806.648,5458.8,4890,5788.2
T000489,1990-10-31,5479.0923,5491.845,5453.962,5773.396,5548.092,5446.85,5469.909,5618.336,5516.1553,5713.092,5294.8,4892,5904.6
T000489,1991-01-31,5227.179,5246.564,5259.3374,5594.0474,5336.997,5231.255,5289.165,5467.854,5268.724,5618.023,5187.4,4894,5858.2
T000490,1990-07-31,6331.5767,6344.082,6249.5195,6577.1606,6343.592,6329.8496,6342.4688,6607.0117,6357.406,6572.191,6228.0,4900,6524.4
T000490,1990-10-31,6278.192,6281.8438,6222.302,6568.048,6326.6504,6232.794,6242.1484,6392.6123,6318.195,6489.641,6058.0,4902,6669.2
T000490,1991-01-31,6004.552,6023.1357,6033.6323,6374.63,6126.4937,5988.8105,6054.4727,6241.6597,6037.8667,6393.702,5943.0,4904,6660.0
T000491,1990-07-31,7196.141,7209.211,7131.5557,7574.1753,7240.7466,7170.8193,7194.774,7534.4263,7307.8154,7560.6323,6806.4,4910,7591.2
T000491,1990-10-31,6779.858,6817.547,6843.7285,7378.8555,7015.8154,6778.9272,6826.691,7123.0796,6904.149,7378.139,6337.6,4912,7828.8
T000491,1991-01-31,6145.7207,6171.9395,6201.698,6966.9707,6289.052,6196.9033,6320.1055,6714.9033,6271.931,7104.935,5740.0,4914,7623.2
T000492,1990-07-31,8626.092,8603.259,8502.945,8592.911,8671.379,8592.427,8536.134,8719.831,8573.191,8505.283,8485.6,4920,8342.4
T000492,1990-10-31,8549.431,8558.102,8398.111,8708.69,8543.537,8586.15,8499.638,8635.14,8607.098,8474.439,8218.4,4922,8450.4
T000492,1991-01-31,8339.301,8322.386,8256.351,8542.364,8410.667,8331.884,8237.618,8465.302,8418.899,8503.485,8197.6,4924,8716.0
T000493,1990-07-31,4746.4224,4773.7744,4721.959,5070.778,4759.5713,4772.7744,4819.4834,5086.8984,4819.372,5102.005,4810.0,4930,5082.0
T000493,1990-10-31,4870.3276,4866.576,4813.8906,5092.3228,4894.443,4816.1553,4821.1323,4906.114,4871.8506,5026.741,4838.0,4932,5198.8
T000493,1991-01-31,4822.9194,4841.134,4816.8135,4994.593,4869.408,4806.975,4830.0835,4893.214,4836.005,4996.8794,4917.2,4934,5150.4
T000494,1990-07-31,6331.5767,6344.082,6249.5195,6577.1606,6343.592,6329.8496,6342.4688,6607.0117,6357.406,6572.191,6228.0,4940,6524.4
T000494,1990-10-31,6278.192,6281.8438,6222.302,6568.048,6326.6504,6232.794,6242.1484,6392.6123,6318.195,6489.641,6058.0,4942,6669.2
T000494,1991-01-31,6004.552,6023.1357,6033.6323,6374.63,6126.4937,5988.8105,6054.4727,6241.6597,6037.8667,6393.702,5943.0,4944,6660.0
T000495,1990-07-31,5626.4,5622.626,5546.142,5760.264,5621.7803,5613.1733,5639.0146,5859.3335,5639.3984,5772.8857,5658.8,4950,5726.0
T000495,1990-10-31,5669.7124,5685.563,5555.4834,5858.601,5635.258,5633.0386,5661.4404,5755.7153,5681.867,5748.162,5491.2,4952,5691.6
T000495,1991-01-31,5625.89,5590.3105,5559.866,5709.728,5657.04,5566.235,5504.9155,5645.1035,5635.847,5697.0356,5252.4,4954,5906.4
T000496,1990-07-31,7510.0737,7510.477,7415.7524,7595.08,7545.117,7485.5806,7497.722,7650.3457,7506.77,7503.9624,7492.0,4960,7477.6
T000496,1990-10-31,7509.3633,7513.6934,7354.829,7658.286,7466.394,7463.26,7491.63,7613.4224,7478.384,7489.407,7500.8,4962,7423.2
T000496,1991-01-31,7586.385,7582.088,7487.33,7657.8223,7635.3335,7638.9297,7513.9526,7591.4624,7601.2144,7518.062,7339.2,4964,7609.6
T000497,1990-07-31,5033.8125,5036.915,4960.9385,5172.569,5025.147,5041.0366,5057.57,5257.116,5058.505,5191.5317,5054.0,4970,5139.2
T000497,1990-10-31,5069.3623,5075.276,4964.6797,5241.5635,5036.5127,5045.9507,5056.457,5153.005,5082.332,5151.506,4914.0,4972,5110.8
T000497,1991-01-31,5014.9336,4995.429,4969.9585,5117.4946,5054.8115,4965.144,4925.77,5048.7188,5027.021,5103.339,4634.4,4974,5292.8
T000498,1990-07-31,6420.439,6420.3364,6338.052,6548.3506,6437.722,6413.175,6427.9326,6589.125,6438.3374,6505.379,6347.2,4980,6497.6
T000498,1990-10-31,6347.126,6346.349,6224.291,6548.9487,6313.4854,6361.5356,6344.8726,6498.3726,6355.262,6451.4414,6293.6,4982,6419.2
T000498,1991-01-31,6369.442,6361.155,6285.81,6505.9834,6401.869,6353.458,6304.3267,6408.5835,6375.848,6422.177,5828.0,4984,6568.0
T000499,1990-07-31,8804.592,8810.163,8650.1455,8972.478,8785.698,8759.749,8781.612,8882.255,8778.057,8797.126,8728.0,4990,8779.2
T000499,1990-10-31,8753.676,8760.357,8647.295,8904.195,8806.421,8772.869,8731.405,8870.415,8780.223,8778.512,8618.4,4992,8846.0
T000499,1991-01-31,8586.655,8600.478,8453.816,8846.719,8576.728,8592.395,8610.685,8809.557,8618.957,8725.812,8586.0,4994,8721.6
T000500,1990-07-31,8101.4233,8106.654,7995.6772,8172.4146,8139.6416,8089.4136,8075.27,8195.576,8085.8657,8054.112,8098.8,5000,7978.8
T000500,1990-10-31,8130.2495,8136.3213,7994.69,8236.361,8127.6504,8113.2476,8102.8423,8199.92,8109.262,8055.6694,8103.2,5002,8004.6
T000500,1991-01-31,8144.526,8152.9473,8043.67,8241.518,8193.161,8166.2505,8110.947,8206.856,8120.408,8094.3594,8077.0,5004,8111.4
T000501,1990-07-31,6643.5415,6649.6753,6547.835,6752.8887,6658.004,6621.815,6640.768,6765.036,6630.2227,6647.3174,6630.64,5010,6624.96
T000501,1990-10-31,6649.4175,6652.793,6539.6514,6778.6704,6646.922,6643.5317,6633.227,6734.5093,6651.273,6645.426,6577.12,5012,6635.12
T000501,1991-01-31,6603.56,6608.6533,6521.1953,6740.127,6640.212,6594.5693,6582.1323,6695.2734,6623.8584,6643.0283,6457.68,5014,6704.24
T000502,1990-07-31,6749.02,6754.566,6653.8486,6847.704,6767.247,6723.467,6742.812,6875.376,6732.4165,6745.6084,6758.64,5020,6711.68
T000502,1990-10-31,6783.0176,6788.696,6666.155,6901.433,6774.791,6768.4194,6762.065,6851.287,6779.2314,6741.5737,6708.64,5022,6726.88
T000502,1991-01-31,6749.24,6751.6743,6664.077,6860.864,6790.3633,6793.2163,6715.3286,6823.2324,6784.3984,6758.291,6579.52,5024,6823.76
T000503,1990-07-31,5135.503,5184.1626,5097.556,5337.5166,5163.3867,5050.9985,5254.374,5219.704,5116.6587,5075.311,5142.5,5030,4965.5
T000503,1990-10-31,5441.787,5381.6133,5271.6816,5194.469,5388.7393,5382.774,5161.6577,5239.1226,5396.784,5153.699,5449.0,5032,5284.5
T000503,1991-01-31,5196.921,5267.082,5218.2236,5431.9927,5273.364,5126.6445,5430.521,5386.1855,5162.497,5166.9927,5203.5,5034,4994.0
T000504,1990-07-31,5107.1797,5112.5474,5020.2344,5115.673,5097.4697,5089.296,5081.3657,5089.9136,5088.0977,5029.131,5094.0,5040,4938.0
T000504,1990-10-31,5118.1704,5119.887,5046.6143,5116.9727,5133.5146,5099.276,5094.9805,5149.4624,5102.168,5063.121,5110.0,5042,4957.0
T000504,1991-01-31,5137.545,5142.43,5045.245,5166.842,5127.4673,5115.95,5112.492,5172.671,5116.2896,5070.183,5132.0,5044,4966.0
T000505,1990-07-31,3556.9766,3588.4224,3507.7324,3723.1814,3554.4382,3516.4639,3600.5667,3505.2214,3565.863,3586.4111,3501.0,5050,3555.0
T000505,1990-10-31,3610.825,3611.9285,3599.7817,3506.5105,3652.2195,3552.956,3502.5156,3571.0388,3603.5684,3526.3438,3855.0,5052,3675.0
T000505,1991-01-31,3408.5806,3421.4238,3502.2124,3767.7017,3595.0776,3425.4219,3828.1711,3749.8113,3474.5115,3506.5752,3188.0,5054,3267.0
T000506,1990-07-31,6753.9463,6813.3154,6761.5166,7131.0107,6845.635,6703.758,7039.479,7017.7886,6771.198,6800.682,6873.0,5060,6568.0
T000506,1990-10-31,7309.457,7218.424,7063.503,6948.859,7227.9683,7247.1035,6903.6396,7016.387,7219.679,6895.3945,7697.0,5062,7048.0
T000506,1991-01-31,7266.9385,7357.4116,7338.5186,7515.842,7459.3237,7352.5635,7675.265,7394.5884,7356.3433,7100.536,7030.0,5064,6716.0
T000507,1990-07-31,5888.639,5907.7075,5836.4507,6252.5386,5894.0903,5888.0156,6055.5376,6062.4136,5962.477,6087.767,5803.0,5070,5914.0
T000507,1990-10-31,6151.4834,6093.872,5983.8906,5964.3,6083.358,6055.294,5821.8613,5988.6157,6089.0527,6001.1055,6379.0,5072,6253.0
T000507,1991-01-31,5910.8784,5995.1714,5994.002,6347.596,6091.235,5919.5815,6348.481,6203.6963,5961.408,5988.9604,5962.0,5074,5802.0
T000508,1990-07-31,4095.834,4110.1064,3989.7515,4069.176,4059.8955,4070.3975,3986.6143,3919.0652,4070.955,3904.7114,4189.6,5080,3966.0
T000508,1990-10-31,4193.9062,4228.5884,4181.014,4098.398,4245.5327,4167.9536,4185.757,4113.2007,4194.782,4024.0337,4142.8,5082,3985.4
T000508,1991-01-31,4023.3,4073.8794,3993.2358,4081.6914,4043.734,3931.5225,4126.921,4224.347,3994.777,3991.6394,3901.6,5084,3755.4
T000509,1990-07-31,5896.2275,5931.6177,5829.021,6152.6504,5904.246,5805.6313,6017.561,6017.8135,5882.385,5913.7925,5832.0,5090,5787.0
T000509,1990-10-31,6166.793,6083.9775,5967.509,5953.8906,6090.0386,6157.8267,5852.143,5980.871,6113.919,5924.465,6162.0,5092,6121.0
T000509,1991-01-31,5921.2285,5977.788,5901.37,6197.1377,5966.6665,5838.3228,6140.3022,6104.3135,5900.177,5939.538,5851.0,5094,5787.0
T000510,1990-07-31,4154.422,4180.375,4099.6074,4396.435,4141.9746,4131.9873,4209.834,4134.785,4192.288,4277.956,4046.0,5100,4244.0
T000510,1990-10-31,4178.225,4178.938,4163.7573,4108.3833,4221.195,4164.1094,4047.442,4158.696,4165.6626,4173.9014,4444.0,5102,4378.0
T000510,1991-01-31,3963.3677,3967.2815,4040.2688,4387.391,4134.5693,3977.9631,4410.341,4333.357,4053.1804,4117.9062,3656.0,5104,3876.0
T000511,1990-07-31,4570.315,4626.1543,4659.64,4916.0884,4718.786,4570.3237,4916.6333,4877.1313,4620.3706,4652.3604,4815.0,5110,4425.0
T000511,1990-10-31,5056.996,5028.2827,4956.717,4812.7495,5083.9414,5006.5605,4839.2256,4907.1523,4964.878,4805.379,5387.0,5112,4788.0
T000511,1991-01-31,5153.6826,5222.1074,5192.048,5244.172,5265.4995,5347.7017,5378.8623,5173.824,5282.4814,5037.468,4977.0,5114,4634.0
T000512,1990-07-31,4110.8047,4147.5347,4128.821,4393.4233,4179.662,4075.167,4318.015,4302.1357,4154.805,4189.8774,4066.0,5120,4045.0
T000512,1990-10-31,4402.09,4370.0557,4226.853,4176.274,4304.545,4353.007,4085.8115,4231.2534,4342.4473,4202.6045,4475.0,5122,4356.0
T000512,1991-01-31,4173.3423,4254.099,4237.5312,4483.7104,4304.225,4182.0215,4459.6484,4351.919,4221.4844,4220.9053,4231.0,5124,4102.0
T000513,1990-07-31,5866.8066,5893.2925,5727.558,5833.1025,5812.4536,5877.0703,5643.6177,5565.325,5891.2773,5672.7495,6143.0,5130,5895.0
T000513,1990-10-31,6073.3057,6069.5854,5986.0205,5959.2437,6070.039,5933.8877,6120.4785,5935.85,5873.173,5722.7715,5861.0,5132,5712.5
T000513,1991-01-31,5659.838,5675.966,5639.304,5760.3623,5724.902,5567.877,5834.656,6078.0938,5626.5513,5699.7817,5446.0,5134,5359.5
T000514,1990-07-31,8767.836,8774.897,8633.3,8835.372,8778.879,8751.146,8731.731,8795.162,8754.681,8681.972,8818.5,5140,8579.5
T000514,1990-10-31,8858.093,8864.524,8736.862,8886.893,8887.104,8863.284,8821.879,8883.297,8845.591,8782.41,8842.5,5142,8633.5
T000514,1991-01-31,8875.455,8881.086,8729.039,8925.127,8873.015,8866.893,8843.113,8948.195,8860.124,8789.546,8893.5,5144,8629.5
T000515,1990-07-31,9163.061,9172.542,9018.098,9180.317,9163.104,9139.728,9117.67,9139.134,9135.94,9037.507,9189.5,5150,8881.0
T000515,1990-10-31,9236.727,9239.567,9095.038,9216.716,9247.406,9222.697,9189.856,9264.689,9211.8125,9125.708,9329.0,5152,8897.5
T000515,1991-01-31,9401.686,9412.614,9228.672,9359.89,9376.967,9402.39,9333.358,9379.262,9390.96,9242.018,9349.5,5154,8928.5
T000516,1990-07-31,8595.814,8605.788,8480.331,8627.734,8628.573,8582.727,8553.585,8594.834,8584.689,8499.348,8653.0,5160,8377.0
T000516,1990-10-31,8696.79,8701.16,8559.836,8692.627,8700.898,8702.97,8653.791,8708.005,8684.156,8601.116,8673.5,5162,8393.5
T000516,1991-01-31,8719.455,8726.902,8580.951,8740.654,8726.628,8705.928,8677.191,8775.785,8707.296,8618.5,8721.5,5164,8426.5
T000517,1990-07-31,7236.545,7231.2363,7143.089,7391.6777,7278.999,7166.7896,7160.3584,7296.1733,7295.3813,7289.4663,7137.5,5170,7421.5
T000517,1990-10-31,7115.549,7132.862,7031.504,7354.619,7138.3906,7113.1104,7132.2617,7251.189,7131.1807,7268.7534,7144.0,5172,7360.5
T000517,1991-01-31,7111.0474,7127.448,7014.093,7301.1553,7116.4585,7136.2686,7134.044,7246.927,7146.7627,7221.5234,7063.0,5174,7246.5
T000518,1990-07-31,7023.9062,7040.6963,6956.2554,7250.0894,7077.691,7021.4976,7013.123,7144.9756,7023.339,7163.134,7136.0,5180,7309.5
T000518,1990-10-31,7135.872,7134.754,6995.247,7272.589,7092.259,7144.0376,7124.655,7178.834,7137.3335,7166.757,7127.5,5182,7177.0
T000518,1991-01-31,7104.2773,7114.6704,6999.593,7208.909,7104.9062,7078.808,7117.899,7228.3223,7075.551,7096.4253,7044.5,5184,7073.0
T000519,1990-07-31,8875.711,8895.118,8667.686,8883.751,8790.264,8774.909,8831.463,8923.957,8783.978,8692.582,8525.0,5190,8409.5
T000519,1990-10-31,8668.869,8646.58,8552.526,8761.765,8737.739,8750.037,8550.355,8790.464,8771.018,8663.251,8835.5,5192,8721.5
T000519,1991-01-31,8910.907,8920.828,8724.206,9017.16,8849.472,8808.502,8841.137,8813.541,8847.179,8749.876,8955.5,5194,8758.5
T000520,1990-07-31,5518.452,5538.4404,5399.679,5553.5557,5460.762,5403.0835,5539.8906,5535.158,5392.73,5363.155,5385.5,5200,5205.0
T000520,1990-10-31,5513.487,5472.1836,5417.1494,5453.333,5536.37,5498.665,5398.8857,5525.2324,5501.9507,5409.197,5505.0,5202,5394.0
T000520,1991-01-31,5516.164,5535.431,5400.128,5606.1445,5474.129,5448.16,5505.9033,5533.374,5459.72,5412.2056,5491.0,5204,5354.5
T000521,1990-07-31,5133.1123,5225.461,4972.145,4434.4233,4889.8857,4829.9253,4055.8777,3747.6099,4873.646,4190.295,5646.0,5210,4933.0
T000521,1990-10-31,5015.6104,5096.634,4972.165,4958.912,5067.7153,5095.8906,5588.819,4794.2466,5015.849,4414.7627,4971.0,5212,4497.0
T000521,1991-01-31,4102.265,4078.746,4208.699,4352.034,4167.9385,4059.6257,4888.2153,5339.933,4278.1533,4432.66,3843.0,5214,3472.0
T000522,1990-07-31,4095.834,4110.1064,3989.7515,4069.176,4059.8955,4070.3975,3986.6143,3919.0652,4070.955,3904.7114,4189.6,5220,3966.0
T000522,1990-10-31,4193.9062,4228.5884,4181.014,4098.398,4245.5327,4167.9536,4185.757,4113.2007,4194.782,4024.0337,4142.8,5222,3985.4
T000522,1991-01-31,4023.3,4073.8794,3993.2358,4081.6914,4043.734,3931.5225,4126.921,4224.347,3994.777,3991.6394,3901.6,5224,3755.4
T000523,1990-07-31,3581.1035,3577.7334,3566.2817,3760.6826,3618.377,3467.9097,3732.3127,3827.9368,3615.0854,3612.2622,3664.0,5230,3327.0
T000523,1990-10-31,3890.9053,3961.8335,3884.2295,3780.2632,3978.2937,3902.7366,3702.753,3732.0435,3725.546,3683.5054,4025.0,5232,3831.0
T000523,1991-01-31,4003.5803,3996.0662,3938.8157,3990.2424,3983.4966,3986.766,4019.3638,3896.1853,3950.2754,3789.3657,3802.0,5234,3766.0
T000524,1990-07-31,6137.7075,6188.7793,6053.9277,6214.8022,6129.2554,6059.2153,6166.9165,6035.583,6112.631,5878.402,6182.0,5240,5840.5
T000524,1990-10-31,6254.3,6281.421,6250.8164,6101.56,6376.042,6188.646,6188.9946,6215.0825,6311.187,6107.666,6343.5,5242,6029.0
T000524,1991-01-31,6158.9424,6233.4116,6105.859,6296.5483,6173.807,6075.359,6325.5864,6363.891,6102.715,6077.735,6135.0,5244,5719.5
T000525,1990-07-31,4342.6304,4384.6235,4450.4487,4761.143,4541.1807,4366.8823,4789.5596,4702.337,4423.4873,4460.1104,4266.0,5250,4226.0
T000525,1990-10-31,4661.5796,4686.0317,4488.4717,4388.312,4561.5693,4580.036,4289.9375,4573.5527,4619.7295,4492.3555,4586.0,5252,4582.0
T000525,1991-01-31,4427.7637,4454.5957,4405.222,4755.2334,4460.8677,4369.2593,4581.7686,4530.216,4469.496,4556.2485,4282.0,5254,4406.0
T000526,1990-07-31,4095.834,4110.1064,3989.7515,4069.176,4059.8955,4070.3975,3986.6143,3919.0652,4070.955,3904.7114,4189.6,5260,3966.0
T000526,1990-10-31,4193.9062,4228.5884,4181.014,4098.398,4245.5327,4167.9536,4185.757,4113.2007,4194.782,4024.0337,4142.8,5262,3985.4
T000526,1991-01-31,4023.3,4073.8794,3993.2358,4081.6914,4043.734,3931.5225,4126.921,4224.347,3994.777,3991.6394,3901.6,5264,3755.4
T000527,1990-07-31,4459.2764,4417.238,4376.5576,4700.744,4435.742,4460.692,4580.8115,4716.431,4476.6665,4550.5107,4422.0,5270,4274.0
T000527,1990-10-31,4842.965,4845.6187,4697.1025,4630.7114,4779.985,4743.8984,4463.788,4548.8364,4742.113,4584.769,4908.0,5272,4836.0
T000527,1991-01-31,4800.918,4801.9653,4721.1934,4893.9004,4781.2534,4749.006,4892.1123,4738.031,4717.465,4672.5137,4646.0,5274,4638.0
T000528,1990-07-31,6703.649,6723.015,6601.4756,6864.6396,6680.868,6590.4937,6782.8755,6672.1577,6617.0977,6582.7617,6709.0,5280,6525.0
T000528,1990-10-31,6761.335,6777.852,6731.755,6673.9585,6859.022,6687.485,6710.0107,6808.0635,6783.6553,6651.2446,6854.0,5282,6632.0
T000528,1991-01-31,6704.091,6746.9395,6604.503,6876.7314,6682.269,6599.2954,6837.846,6897.5757,6619.4224,6632.4844,6556.0,5284,6331.0
T000529,1990-07-31,5866.8066,5893.2925,5727.558,5833.1025,5812.4536,5877.0703,5643.6177,5565.325,5891.2773,5672.7495,6143.0,5290,5895.0
T000529,1990-10-31,6073.3057,6069.5854,5986.0205,5959.2437,6070.039,5933.8877,6120.4785,5935.85,5873.173,5722.7715,5861.0,5292,5712.5
T000529,1991-01-31,5659.838,5675.966,5639.304,5760.3623,5724.902,5567.877,5834.656,6078.0938,5626.5513,5699.7817,5446.0,5294,5359.5
T000530,1990-07-31,4992.668,4867.7803,4759.3013,3440.3962,4682.6753,4796.4785,3083.6401,2389.7827,4696.08,3196.7524,5932.0,5300,4732.0
T000530,1990-10-31,3467.7473,3435.687,3331.2598,4457.136,3782.946,4099.4897,5771.3945,4403.958,3714.1907,3488.7224,3502.0,5302,3072.0
T000530,1991-01-31,2328.4656,2462.0312,2338.5635,2807.244,2330.661,2245.232,3415.804,4707.1885,2650.651,3336.2517,2168.0,5304,1974.0
T000531,1990-07-31,4489.632,4487.82,4259.335,3546.5215,4232.896,4241.537,3373.1143,3025.181,4146.3604,3381.2612,4833.0,5310,4120.0
T000531,1990-10-31,3714.022,3761.7988,3673.8853,4087.0078,3832.83,3934.582,4753.4546,4071.5837,3721.103,3577.3125,3636.0,5312,3297.0
T000531,1991-01-31,3134.984,3287.4663,3275.2046,3286.1895,3295.5464,2969.1902,3595.6711,4251.1597,3214.027,3512.4656,2969.0,5314,2780.0
T000532,1990-07-31,4374.8867,4439.4043,4182.501,3676.4927,4108.9604,4145.535,3359.7104,3110.914,4141.928,3529.9424,4498.0,5320,4307.0
T000532,1990-10-31,3742.9414,3741.0962,3712.2214,4000.0457,3775.131,3719.3613,4427.407,3910.3196,3651.3564,3600.403,3388.0,5322,3606.0
T000532,1991-01-31,2955.3696,2991.4263,3025.4214,3209.0576,3041.3982,2981.5322,3334.0125,3985.23,2999.1914,3426.1309,2900.0,5324,2909.0
T000533,1990-07-31,3556.9766,3588.4224,3507.7324,3723.1814,3554.4382,3516.4639,3600.5667,3505.2214,3565.863,3586.4111,3501.0,5330,3555.0
T000533,1990-10-31,3610.825,3611.9285,3599.7817,3506.5105,3652.2195,3552.956,3502.5156,3571.0388,3603.5684,3526.3438,3855.0,5332,3675.0
T000533,1991-01-31,3408.5806,3421.4238,3502.2124,3767.7017,3595.0776,3425.4219,3828.1711,3749.8113,3474.5115,3506.5752,3188.0,5334,3267.0
T000534,1990-07-31,3189.3735,3219.1963,3192.7822,3422.7383,3241.088,3173.808,3363.3079,3253.9792,3218.0703,3237.075,3072.0,5340,3158.0
T000534,1990-10-31,3261.3767,3279.2432,3211.167,3117.9238,3252.2961,3196.1304,3078.7021,3239.7612,3249.2202,3216.2708,3746.0,5342,3326.0
T000534,1991-01-31,3253.9102,3282.4927,3348.7422,3616.2935,3466.4375,3374.253,3726.459,3477.4644,3360.4531,3216.719,3316.0,5344,2998.0
T000535,1990-07-31,4154.422,4180.375,4099.6074,4396.435,4141.9746,4131.9873,4209.834,4134.785,4192.288,4277.956,4046.0,5350,4244.0
T000535,1990-10-31,4178.225,4178.938,4163.757,4108.3833,4221.195,4164.1094,4047.442,4158.696,4165.6626,4173.9014,4444.0,5352,4378.0
T000535,1991-01-31,3963.3677,3967.2815,4040.269,4387.391,4134.5693,3977.9634,4410.341,4333.357,4053.1804,4117.9062,3656.0,5354,3876.0
T000536,1990-07-31,3021.986,3010.6128,2955.471,3216.5251,3019.9521,2912.0,3096.828,2928.45,2998.7932,2998.6614,3038.0,5360,2920.0
